# BLASTP 2.15.0+
# Query: KAL2775952.1 dual specificity protein phosphatase 6 isoform b [Daubentonia madagascariensis]
# Database: ../db/protein_set
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 74 hits found
KAL2775952.1	XP_065743622.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_007165977.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_059881321.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_060021036.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_004285157.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_069347366.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_067553616.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_055093341.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_068417992.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_050604524.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_004312015.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_032730081.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_036722994.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_032202703.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_032026778.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_033077004.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_021778439.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_032500229.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_030795637.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_003259678.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_026962958.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_025257114.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_024610152.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_031792215.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_011939641.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_011844290.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_011788879.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_007449178.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_006889562.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	NP_073143.2	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	KAL2775952.1	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1	XP_019664798.1	99.574	235	1	0	1	235	1	235	0.0	487
KAL2775952.1	XP_071465757.1	99.574	235	1	0	1	235	1	235	1.08e-180	487
KAL2775952.1	XP_022351039.1	99.574	235	1	0	1	235	1	235	1.08e-180	487
KAL2775952.1	XP_048660158.1	99.574	235	1	0	1	235	1	235	1.08e-180	487
