# BLASTP 2.16.0+
# Query: KAL2775952.1_[Daubentonia_madagascariensis] dual specificity protein phosphatase 6 isoform b
# Database: ../data/phosphatase_6_db/phospatase_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 74 hits found
KAL2775952.1_[Daubentonia_madagascariensis]	XP_065743622.1_[Phocoena_phocoena]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_007165977.1_[Balaenoptera_acutorostrata]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_059881321.1_[Delphinus_delphis]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_060021036.1_[Lagenorhynchus_albirostris]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_004285157.1_[Orcinus_orca]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_069347366.1_[Eulemur_rufifrons]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_067553616.1_[Pseudorca_crassidens]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_055093341.1_[Symphalangus_syndactylus]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_068417992.1_[Eschrichtius_robustus]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_050604524.1_[Macaca_thibetana_thibetana]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_004312015.1_[Tursiops_truncatus]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_032730081.1_[Lontra_canadensis]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_036722994.1_[Balaenoptera_musculus]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_032202703.1_[Mustela_erminea]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_032026778.1_[Hylobates_moloch]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_033077004.1_[Trachypithecus_francoisi]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_021778439.1_[Papio_anubis]	100.000	235	0	0	1	235	1	235	0.0	488
KAL2775952.1_[Daubentonia_madagascariensis]	XP_032500229.1_[Phocoena_sinus]	100.000	235	0	0	1	235	1	235	0.0	488
